#Coincident events which overlap by the sum of both gatelengths.
Ch0 time/s;(time ch.0 - time ch.1)/ns;energy ch.0;energy ch.1
906.2437270648126;31.1875;99;155
906.5018269691251;158.875;80;69
907.0352758160001;157.3125;116;62
907.1163014610626;74.9375;42;60
907.238317261;-141;220;5
907.3550538600001;-28;80;24
907.5668860293125;-122.65625;294;38
907.6148165656876;44.96875;143;5
907.7319238767813;-203.1875;245;104
909.4572543645625;79.4375;139;34
910.1177157920001;91.1875;243;55
910.1528730623751;-214.375;324;31
910.163382796;46;320;29
910.3398166906563;-209.34375;321;28
910.826199992;-198;5;4
911.0074310951875;-90.40625;304;43
911.1359625420001;-185.21875;294;50
911.824521712;-236.8125;290;24
912.0042014996251;40.375;226;48
912.5460308915314;132.46875;247;51
912.999344136;-168;105;3
913.2129501909063;61.09375;98;88
913.7481687134375;146.5625;89;53
913.8146422126563;-108.65625;191;89
914.224546343625;-105.625;216;455
914.59348736;-37.34375;182;5
914.7569729374063;35.90625;173;144
914.82205132;-110.6875;337;27
914.9001461980001;-92.6875;321;32
914.9287375050001;-94.34375;172;53
915.810013002;-182;287;57
916.0717341093126;-237.3125;186;5
916.2644087656876;-149.6875;232;37
917.3404522762189;119.78125;80;94
918.3557986335938;78.40625;84;7
918.6579660933124;-133.3125;281;20
918.8562802138125;-185.8125;145;100
919.0991358088751;-152.875;183;87
919.17125276;104;71;49
919.3822594335938;-49.59375;159;72
919.5415605786563;58.125;261;40
920.036479926375;-166.375;258;42
920.1747286895938;2.40625;112;38
920.2655861173125;-109.3125;105;33
920.6310399588438;113.15625;129;5
920.8196245188437;-6.84375;101;43
921.15812968;20;206;21
921.7407569053127;-180;341;28
921.8798983015;8.875;212;5
922.0115342933125;-43.3125;233;92
922.0707307845626;215.4375;41;162
922.2843325453125;-176.1875;347;27
922.4703490044376;-143.125;166;138
922.8497708302813;-139.09375;230;101
922.897771108;-146.40625;224;28
922.9332023360001;-137.15625;337;30
922.9721485656876;-89.6875;290;43
923.3088319670002;-187;5;6
923.432699468;-162.875;343;23
923.603851856;8;69;30
923.7588576853126;-157.3125;187;28
923.915754937;69;278;50
924.331091938125;18.25;13315;1376
924.6108309727813;56.53125;166;32
924.8109540823439;355.3125;1591;104
924.9184267200001;-196.46875;8;4
925.1123716662812;45.71875;345;43
925.2053021266563;-141.34375;314;46
925.4115243360001;120;63;52
925.5553646391875;32.8125;104;41
925.7817110197501;-165.75;249;796
925.8465238306562;81.34375;129;30
926.3617866405625;-196.5625;366;64
927.117069325;93.65625;200;37
927.1865359946563;-242.65625;176;32
927.62257552;-232;314;51
927.8922680613125;-173.3125;157;8
928.0238404866564;-234.65625;167;6
928.3338445013125;-146.65625;152;44
928.6468555360001;-48;312;38
928.6956147226563;325.34375;43;7
929.248515845;115;131;102
929.4499627440001;-6.40625;318;41
929.8124303167813;-116.78125;88;20
929.9691276894375;9.75;308;66
930.5136909226563;29.34375;285;21
930.8229979920001;-220.59375;379;22
931.2353581253125;-13.3125;51;5
932.5125448240001;21.3125;239;26
932.7911688986563;-84.28125;216;31
933.6768076383751;-154.96875;305;668
933.9199140673126;12.6875;325;5
934.1588793173125;42.6875;128;82
934.3102627;-104;203;50
934.6568367391876;-80.53125;159;145
935.24517338;-182;195;35
935.5353307551876;48.8125;46;5
936.2932605440001;77.3125;143;39
936.3746068666563;282.65625;502;6
936.5446477520001;-73.34375;302;54
936.6512680256875;-64.09375;262;75
936.6592143280001;168;260;41
936.7677406493125;-121.3125;311;42
936.8759728095938;42.40625;107;6
937.016463283;137;96;4
937.2060739132187;214.78125;46;90
937.291266508;-183.21875;216;55
937.6143387271875;-73.1875;289;63
937.6795888782813;-75.625;146;160
938.008869484;-114;245;35
938.9838994080001;-66.6875;170;32
939.0342426663751;24.8125;211;5
939.074906624;-144;269;24
939.2019317967812;-216.21875;328;32
939.417715132;-52;5;3
943.5360883320001;-205.34375;329;23
944.3356057468438;-22.84375;109;90
945.192699350375;-174.375;11;4
945.3074468495938;-43.59375;266;61
945.37921972;-168;115;21
945.442087288;-174.6875;329;56
945.7816263231877;-187.1875;372;28
946.1413490000001;-126.6875;243;5
946.2618416800001;2.65625;5;4
946.4977668839999;-214.6875;311;42
946.957601772;-119.4375;348;28
947.0973483212188;-153.21875;229;46
947.3570903986563;-54.65625;302;72
947.520447091;-126.21875;264;79
947.5820580927814;61.875;101;79
947.6323911167814;-233.78125;331;23
947.8256223463126;-39.65625;366;276
948.7798889931252;-1.125;309;47
949.2519018853125;138.6875;63;25
949.3826574331251;146.875;110;5
949.8520354083438;-38.34375;150;140
950.1106377782187;-126.21875;554;863
950.1845834536875;-75.03125;233;47
950.473781164;-149.625;248;85
950.5469838725313;-51.75;261;93
950.5471320804376;-51.65625;260;83
951.1689933510002;-130.21875;283;57
951.6226032173125;-99.3125;237;92
952.6771966586564;-144.65625;284;29
952.749259132;-90.875;382;3
952.8032649487812;-100.78125;140;30
953.2092152422188;-26.21875;96;115
953.3567973967813;-62.40625;284;66
953.5797516991877;-99.1875;66;5
953.6832760055938;218.40625;41;48
953.9978404015001;76.5;251;98
954.272608516;-156;159;26
954.3425557475313;-142.21875;240;59
954.4900457025002;-86.5;110;165
954.7712936180001;-22;240;78
957.8289319520001;130.65625;248;5
957.9610122573126;-57.3125;145;346
959.1162251985312;-217.21875;135;72
959.310684242;24.65625;153;27
961.6731610844375;111.5625;154;36
961.8773559874376;-177.59375;664;3
967.841972054375;-180.65625;1193;32
968.168414697;-8.125;510;2
970.2490081471875;-223.1875;165;6
974.230125512;-1448;242;4
974.3516420287813;96.53125;130;4
980.1627754895939;26.40625;125;208
982.3148501020002;-14;112;3
982.6663342333126;-140;147;26
984.9073406171251;-28.84375;29390;1313
985.258883207;289;69;3
985.7137178011562;-40.15625;32172;529
986.194926324;-96;112;4
988.1699703900001;-40.6875;161;4
989.22612688;-78.40625;253;6
990.0012546029063;-157.84375;564;60
991.121964477;-156.125;511;3
991.388409288;84;115;5
991.9924644308438;-110.84375;253;55
994.6879650837501;161.03125;4490;1769
996.573799364;48;234;29
998.1105193990937;320.90625;32;63
998.9030223544374;-106.4375;290;4
1000.8381011927813;135.21875;37;7
1000.8917827108438;-185.53125;6;5
1000.9004473573126;-231.3125;193;38
1001.071248165;76.59375;262;68
1001.4523076671876;-91.1875;153;74
1001.7354919077812;-161.125;335;5
1002.44167288;-44.8125;247;66
1003.6784596020001;58;129;30
1004.373983184;-105.34375;363;25
1005.2014093685939;-207.28125;276;73
1005.3390000486562;-110;190;60
1006.1599444538125;-35.15625;155;113
1006.348236756;-164;326;34
1006.9435689333125;-175.625;347;4
1007.9719408813125;20;191;26
1008.3813027956877;-24.5;266;73
1008.5385612480002;-78.40625;8;6
1008.5531644346563;-26.65625;101;22
1008.7503651420001;-110;131;3
1009.3707143656876;-191.3125;307;5
1009.5302557746563;-20.65625;200;51
1009.6290940503751;-175.1875;251;6
1009.812193144;-74.6875;293;30
1009.928271702375;-150.375;223;38
1010.2475744306563;113.34375;53;34
1011.0409184129376;291.0625;112;287
1011.1295917951876;-188.53125;282;3
1011.2176405101251;-195.46875;124;140
1011.6715305066564;-26.65625;60;25
1012.3154322070001;57;3;29
1012.5163288245001;87.5;232;98
1012.5216446911877;-203.1875;356;31
1013.0683728742813;-76.96875;332;33
1014.1469419498438;46.15625;237;78
1014.2295633803125;-72.3125;140;660
1014.5118680400001;-64;56;24
1014.955063312;-194.3125;326;36
1016.9739030533125;-178.125;244;46
1017.7320293949064;-90.90625;250;33
1017.8348144986563;-120;123;69
1018.5769498225313;116.6875;4976;1589
1018.5891262171251;-221.125;305;40
1018.718204011;13;225;47
1018.835885203;-84.15625;343;31
1019.2904432188438;-202.84375;759;3
1019.5131851253125;-202.65625;131;28
1021.7931110708438;-9.53125;274;60
1021.9190616300001;-114;238;85
1022.0485119146564;-1306.65625;219;149
1022.0922045156251;-108.96875;5;4
1022.1252495800001;-4;137;29
1022.2294667200001;24;165;6
1022.3210971474062;-99.40625;67;27
1022.5059882742813;-147.90625;264;5
1022.946197773;43;65;4
1023.3113884426564;-188.65625;294;4
1023.5601375493126;-138.65625;141;24
1024.0578046610003;-115.875;310;6
1024.3414591848439;-168.4375;32549;1758
1024.7158646891253;-21.125;102;31
1026.6608126461251;-126.125;8;4
1027.3005508733127;-209.3125;494;68
1027.4416508674065;-193.40625;369;36
1027.6603660800001;-165.71875;326;5
1027.7947304660001;2;128;32
1027.8922907973126;90.6875;94;38
1028.0753932880002;-214.6875;336;27
1028.169523788;-148;293;23
1028.344210486;-166;258;57
1028.3575919286563;-1652.09375;393;33
1028.4708863508438;-0.84375;224;35
1028.4874898390942;-162.3125;324;27
1028.5482157986564;17.34375;62;6
1028.8948347005628;-113.15625;306;38
1029.040878056;-130;178;28
1029.3606846100001;-194;217;24
1029.7409931880002;76;92;23
1029.9268464693127;-126.9375;303;52
1030.002539718;-50;290;26
1030.2509886480002;-97.34375;345;26
1030.326002497594;-105.59375;50;26
1031.0559180616876;74.3125;128;58
1032.8210654383754;-174.375;222;30
1034.0148987400003;-112;133;24
1034.2079948240003;-173.34375;353;24
1034.4281994800003;18.65625;236;30
1034.5679814631876;-112.53125;308;42
1035.6762878975003;-52.1875;167;143
1035.8165745360002;116;117;4
1035.8286059973127;230.6875;160;39
1036.0336321120003;-98;311;44
1036.4216574065626;-30.5625;106;120
1037.2956460933128;-189.3125;260;6
1038.4167347040002;8;331;38
1038.9177158400003;-2.6875;135;24
1038.9891954560003;-44;126;100
1039.2379623066563;13.34375;76;57
1039.33567126;-208;114;23
1039.5139568700001;-98;147;26
1039.605435872;-225.15625;353;20
1039.6060446287813;43.21875;61;39
1039.7068762506563;-88;353;4
1040.3880048720002;-187.4375;326;28
1040.6999231493128;-129.90625;331;32
1041.19955503;-211.34375;150;38
1041.3048797380002;-112;231;39
1041.7252801487814;-112.78125;304;44
1042.591372712719;-132.71875;285;42
1042.7188520971877;-215.1875;170;135
1043.8014116140002;-146.59375;334;41
1043.8595899760003;-243.21875;202;4
1043.935861436;-60;122;33
1044.0490015710002;-143;307;40
1044.4762886960002;-201.625;204;51
1044.485908344375;271.625;84;140
1044.7743672640001;-142;174;242
1044.9165573727814;-142.125;348;3
1045.4372348449065;315.09375;48;122
1045.9942691840001;-136;137;97
1046.5955185580003;354;61;33
1047.0156705586564;-162.65625;139;102
1047.1403833594065;-18.09375;197;123
1047.2813595297503;-135.09375;127;59
1047.5652621557815;-147.78125;84;126
1047.694179752;46.65625;359;21
1047.707377141594;18.40625;130;32
1047.7409781160002;-64;318;7
1047.8773537961877;-27.0625;28949;6
1048.2516960460002;-30;128;27
1048.8936930000002;8;112;46
1049.0257307207814;159.21875;55;66
1049.3092432693127;-211.71875;294;28
1049.6257010844377;-234.4375;156;5
1049.781341861594;-213.59375;112;3
1050.3343412728752;-272.0625;5170;1847
1050.6171876980002;46;58;32
1050.6859702820002;-162;345;6
1051.2672822046563;127.34375;85;81
1052.0049748687813;-32.78125;148;149
1052.665043523188;4.8125;132;28
1053.1911636127813;-20.78125;334;25
1053.2670384111877;300.8125;36;36
1053.328324373594;-116.28125;304;59
1053.595418326;12.65625;142;53
1053.6502051416876;-228.375;5;27
1054.0110630002814;-6.78125;966;1742
1054.753629942;114;89;150
1054.9100525600002;84;220;35
1055.2119904765627;-140.5625;304;47
1056.0027465567814;-211.03125;339;32
1056.1239731360001;-136;112;30
1056.301780103;-141.40625;289;55
1056.6027074820001;-123.15625;327;3
1057.0876160836253;100.375;58;85
1057.3922050826563;1.34375;127;3
1057.5952743466564;-26.65625;156;25
1057.9005420303754;-148.34375;8886;23
1058.1222014480002;-104;277;22
1058.4761077120002;-88;5;3
1058.6040512765628;-155.25;287;4
1058.7868423338127;-157.8125;165;96
1058.962098184;24;139;43
1059.0384432640003;-217.625;253;24
1059.1806392125627;-127.25;344;33
1059.6212870626564;-122.65625;148;49
1059.6745737485626;29.4375;5;2
1059.728273892;-162;269;39
1060.144907152;-184;351;26
1060.1878117711876;-144.53125;319;36
1061.2517380906563;13.34375;105;2
1061.5458751969065;11.09375;118;150
1061.6660885422189;-209.4375;237;55
1062.0003144933128;-50.125;258;3
1062.123360649;-193;113;134
1062.5495545470626;268.9375;34;128
1063.3781752834063;-171.40625;149;131
1063.4614660889376;87.0625;69;105
1063.6352200167814;-171.46875;165;53
1063.6985223816876;-76.09375;333;31
1063.8930014746566;-114.65625;245;25
1064.3565442687814;-186.78125;284;57
1065.0570763791877;-223.1875;251;4
1065.175172252;-106.6875;336;32
1065.359227228;74;210;34
1065.5319676000004;-4;209;21
1066.0526798510002;-208.34375;295;57
1066.1740747566562;-151.34375;308;58
1066.354409811188;-168.53125;233;47
1066.390666446;-153.21875;5;4
1067.6410566400002;-88;149;37
1067.745029126;-180.6875;287;4
1069.0390028941251;-116.53125;252;95
1069.7092251342815;-171.09375;263;65
1069.7709956943752;57.625;5;3
1070.0581450070001;-7;271;54
1071.5921032097503;-158.84375;511;5
1071.9995471280001;-40;284;51
1072.1869682289064;-139.78125;305;60
1073.5894495053126;60;170;28
1073.8734928210627;6.125;254;4
1073.8775747185314;-160.96875;1165;68
1074.5631747160626;-158.875;22357;1624
1077.082898443625;-107.625;121;70
1079.6565934880002;-40;64;122
1080.9087243096876;30.3125;159;5
1085.4439525496875;-131.03125;9;5
1094.774957;-48;111;142
1094.829259808;-150.90625;32553;1873
1095.340070463094;-119.09375;142;3
1098.3358735545;-152.5;8;4
1099.1675079327813;-189.9375;1283;4
1100.5155569875317;46.1875;1335;4
1103.4653972086878;-908.6875;115;4
1105.0975806168126;-161.71875;412;4
1105.217945544;-92;195;5
1106.749182734844;81.15625;187;63
1107.3655134899377;-129.78125;32534;5
1108.7040586480002;-154;205;5
1109.9015405250627;-47.0625;230;2
1110.458588923;13;85;38
1110.8339170373126;81.0625;241;8
1111.4418701400002;-199.21875;272;55
1113.7267771951877;0.8125;84;42
1113.9244469840003;-20;133;7
1114.0211042493124;4;228;102
1114.1707594607815;11.21875;6;4
1114.5753268511878;-246.625;340;7
1115.0857829807815;-180.78125;230;103
1115.4699733360003;-132;342;21
1115.4997812965314;-132.53125;289;70
1115.7522834415938;-212.8125;271;51
1115.9657249140002;-181.21875;346;22
1116.309571537594;-152;234;88
1117.6863407247813;69.21875;142;23
1117.893121279625;-156.78125;32546;1919
1118.0294252143754;46.9375;99;51
1118.088683401125;58.875;313;40
1118.0945923956876;68.3125;63;129
1118.3384701920002;-192;334;4
1119.7010804880001;-140.8125;234;5
1120.0106244072501;-148.0625;231;57
1120.9690934146563;-70.65625;100;35
1122.3662084613127;-63.3125;203;4
1122.5957397822187;-206.21875;327;57
1122.665534185844;-169.84375;110;68
1123.35349808175;-96.4375;297;49
1123.7154089253127;-92;342;25
1123.8282075160002;-124;255;55
1123.9852958902813;-106.28125;93;35
1124.170243672719;71.28125;106;77
1124.185828326;66;143;88
1124.3924565131251;-116.5625;368;31
1124.920160728375;79.625;84;8
1125.5729833440002;-88;83;41
1126.3263030045628;-191.78125;287;32
1126.9376220253125;41.34375;131;32
1127.3590521840001;-216;151;34
1127.6311713476878;73.09375;275;62
1128.921016576;94.65625;366;30
1129.4068064114065;24.59375;136;34
1129.669278108;-74;320;40
1129.7901144666562;-168.8125;32557;1427
1130.0817548385314;-198.53125;269;35
1130.1326831611252;-23.53125;257;27
1130.241995108;57.3125;134;29
1130.6355895455938;131.71875;115;42
1130.7110744920003;132;40;42
1131.0674035813129;-176;155;47
1131.7654317822187;44.4375;210;106
1131.997233861594;101.0625;181;39
1132.9561594174688;173.125;4;7
1133.1592771002504;-52.25;264;64
1133.3663619862814;-130.28125;365;4
1134.5185453151878;32;226;72
1135.3270170175938;-67.21875;285;56
1135.3827199280001;-60;91;29
1136.5272736594065;44.59375;66;39
1136.6660607653127;-172;332;24
1137.3163265828439;131.15625;222;48
1137.8837939920002;-203.21875;238;26
1139.0232539466563;-138.65625;54;3
1139.2748744994065;-167.40625;119;3
1139.5783351896878;-146.28125;358;29
1140.3077523018126;-0.5;169;52
1141.9141149142813;-200.28125;228;41
1142.1105892760002;-89.34375;76;22
1142.7565319291252;-145.125;112;4
1142.9703024205626;-202.5625;170;34
1143.1180276466562;-172.375;313;50
1143.3194542250938;-97.375;32514;344
1143.457443847;65;78;42
1143.7869321040002;21.3125;137;87
1144.0450969780002;-5.21875;287;21
1144.1882296080003;37.3125;156;50
1144.6574000960002;-201.34375;283;26
1145.4661294213126;186.6875;78;9
1145.5843872640003;-66.6875;294;49
1145.694733797594;-13.59375;147;57
1146.0082955870002;-213;196;2
1146.3373570444376;-28.4375;305;51
1146.7854170160003;-186.6875;133;5
1147.50836632;-86;172;39
1147.9765499013129;-133.3125;157;23
1148.0994661600002;152;97;101
1148.3143618868437;-124.5625;331;57
1148.7261433;-865.34375;254;39
1148.9399185630002;-251;349;5
1149.529198794;-76.6875;445;24
1149.89730147575;-141.75;158;106
1150.0247784800001;-70;160;23
1150.5727082800001;-12;94;28
1150.8255247969064;-140.90625;125;5
1150.9428156506563;18.65625;8;5
1151.1223509962813;-216.28125;121;65
1151.240906113;-125.59375;325;38
1151.9173224104375;88.21875;158;74
1152.3133106533126;13.34375;141;5
1152.5865128835314;-228.6875;352;5
1153.797020331;101;56;35
1153.883387665;311;105;35
1154.3446705840001;-109.34375;160;27
1155.339980401594;-166.9375;290;26
1155.4809274933127;210.6875;44;29
1155.6995725025001;45.5;126;170
1155.7924558010002;-21;58;4
1155.8936951991875;-25.875;190;67
1156.5516525103753;30.40625;262;25
1156.7187749743753;-62.375;144;5
1157.0632478855;34.5;147;126
1157.13121464;120;165;6
1157.2012407700001;-168.875;314;32
1157.221281546;-47.34375;183;42
1157.3742792880003;224;42;24
1158.2672470320001;-125.34375;356;23
1158.3534092511877;52.8125;44;7
1158.6606378175939;-92.8125;311;35
1159.2615627671878;-167.1875;198;60
1159.4083351680001;-60;68;4
1159.927861622;-80.6875;165;25
1160.4272384586563;61.34375;169;43
1160.531830771344;-206.03125;128;165
1160.619174544;-161.625;248;73
1160.704048286;26;64;36
1161.3273588111879;60.8125;39;5
1161.5149436536876;-95.6875;215;42
1161.641141265125;-65.125;236;58
1161.7408285085628;-94.5625;201;33
1161.8377438696878;-408.84375;8918;5
1161.9834257520001;-134.6875;332;30
1162.1578179800001;-100;110;36
1162.6813073;36;131;49
1162.7789156106562;-157.34375;103;4
1163.4591494191877;-151.1875;298;51
1164.791458866375;-5.0625;165;6
1164.8996676445624;-214.34375;5;4
1165.3259181937503;-144.15625;177;74
1165.6492992400001;-131;329;36
1165.685938447;69.78125;180;49
1166.1066692811253;-45.125;117;29
1166.2992135890001;-205;129;30
1166.3387048605625;-151.78125;297;48
1166.440794504;128;262;81
1166.4735329727812;-104.78125;132;67
1166.6874085091251;-137.125;129;130
1167.094033013594;-61.59375;320;44
1167.4363996671877;-112.53125;157;28
1167.6396974097502;31.84375;260;43
1168.1129380869377;19.625;10679;1253
1168.5136671626565;-242.65625;194;21
1168.714656863;-53;248;4
1168.7282829586563;119.34375;279;58
1168.7753526591875;-91.1875;199;62
1168.9408069780002;-62.8125;277;5
1169.909365401;-77;162;5
1170.3166135640001;-40;132;67
1170.3880650863753;-124.78125;276;27
1170.4636599571252;-8.34375;245;83
1170.7416862586563;-224;345;22
1170.802533059;61;47;34
1171.0761491126564;-7.0625;8;4
1172.0633078365;-88.5;239;87
1172.738368428;-209.34375;96;56
1172.8743218588127;-99.59375;25024;1683
1173.7299934653124;-3.3125;272;47
1173.7595681440002;-210.3125;7;4
1174.0211048872502;117.3125;1248;73
1174.1671952045624;27.4375;113;3
1174.6087782422815;-197.71875;274;33
1175.0183123200002;0;88;4
1175.082172609;61.375;321;42
1175.164764337844;-177.84375;147;82
1175.4592629533126;36;151;59
1175.6121403378438;106.15625;83;87
1176.3351550331251;-43.125;264;6
1176.8228372160002;-131.21875;306;54
1177.3431803165627;-144.5625;314;47
1177.419419032;-46;266;32
1177.692841417125;-222.46875;289;55
1178.7163028000002;-118.40625;286;62
1179.2547329306565;-138.65625;164;43
1179.4528220546563;41.34375;120;150
1179.6797629825317;-85.21875;251;6
1180.5904923165626;-23.25;142;47
1180.885904377688;-118.25;11;5
1182.4577623775938;-201.59375;277;61
1182.537215409594;-135.59375;189;7
1182.7896437950626;-115.0625;247;6
1182.964042670844;-104.46875;314;45
1183.5718734383752;182.9375;144;4
1184.8107265556878;-201.03125;226;4
1185.7652695476254;-66.3125;292;6
1187.3023059160003;-32;166;25
1187.6785405417813;-51.125;132;1929
1189.4904535045314;-36.53125;123;4
1191.3063567360002;-144;88;42
1191.319073722125;-62.125;85;139
1192.7734843040002;-178.6875;137;7
1197.6642418103438;89.65625;91;5
1203.8592616202816;-228.28125;165;110
1207.9116024960003;-128;93;4
1208.1395784202502;-20.25;292;8
1210.1008367866564;-138.65625;241;27
1217.6320832604376;-73.78125;169;966
1219.7530972400002;132;108;8
1220.4760981303439;-165.03125;4;6
1221.2019420836878;-74.09375;272;5
1221.451399752875;79.125;52;43
1222.062929542094;7.21875;183;1148
1222.4496622277816;88.21875;321;398
1224.408639145594;-168;239;6
1225.2375683407815;51.21875;219;61
1225.8193798015316;-46.0625;32484;999
1227.0827655040002;208;46;36
1227.1897518880003;-49.625;230;4
1227.3415337700003;22;197;5
1227.9236867555314;-82.40625;296;49
1228.0056877791876;-8.53125;89;5
1228.5893260053128;-131.03125;320;37
1228.6990844729064;-143.84375;32537;1385
1228.8307318850002;-206.15625;319;5
1228.9760031120002;-248;354;4
1230.0534300880004;88;79;45
1230.105999628;-145.34375;132;154
1230.648092003;-157.6875;291;57
1231.0969049265314;119.46875;273;119
1231.5150412346563;-102.65625;259;90
1231.7217947570002;-21;126;51
1232.7169780406564;335.34375;6;82
1234.0983997080002;24.78125;314;51
1234.1526685200001;8;141;30
1235.2201314328752;-198.21875;162;141
1235.4795973791877;-99.1875;234;26
1235.673230844;-63.21875;333;27
1235.673841968;-175.09375;1988;37
1236.0045633200002;16;246;35
1236.4085709520002;-56;98;97
1236.770636998;2;98;91
1237.5222342007814;-165.59375;8;6
1238.1951170502814;-195.625;301;55
1238.9147610456878;-17.6875;258;41
1239.2011532640001;44;57;49
1240.4629097294066;-9.40625;254;78
1241.0976559325627;-206.1875;266;26
1241.3000593454067;-71.40625;137;171
1241.4059363452188;-65.21875;81;6
1241.5714392122813;-84.28125;120;127
1241.6287410280001;-138;189;32
1242.0961965420001;-159.34375;327;4
1242.2586316613128;-85.3125;291;51
1242.4379586245939;-104.59375;214;114
1242.7731848250626;-18.6875;14667;1592
1243.4649009013128;-5.3125;150;61
1244.9168596456877;-121.6875;66;42
1245.2611039013127;-204;281;25
1245.3813046240002;24;127;37
1245.6569677093128;-130.65625;125;38
1245.9535504026562;-14.65625;190;28
1246.172979179;-115;250;41
1246.467107017594;142.40625;86;69
1246.524684968;10.65625;153;21
1246.7226117006564;-174.65625;171;82
1246.8042025187501;-99.5625;263;4
1246.9092566856875;32.3125;9;4
1247.0160402010004;255;55;86
1247.4468111765314;151.46875;75;5
1247.5983358800001;-68;289;7
1247.6906616485937;-18.21875;308;74
1247.9934570702187;-54.21875;176;4
1248.3954946501563;333.84375;33;5
1248.9860740765628;-148.5625;96;6
1249.1970588020001;-109.4375;362;5
1249.5905349733127;-184;306;42
1249.9511472400002;96;52;22
1251.2590215520001;-85.34375;170;22
1251.449242568719;-50.34375;302;51
1251.775466905594;-213.59375;330;22
1251.9122711775938;1.0625;227;4
1252.2715529040001;-48;127;126
1252.581246677313;-117.3125;262;2
1252.9594035981252;161.875;50;112
1253.1181863890001;35;170;47
1253.258054569;-37;103;39
1253.2729148140002;-46;114;39
1253.3996226880001;-229.71875;354;20
1253.428015198125;60.53125;122;94
1253.4570302182815;-235.4375;332;34
1254.214804145594;-153.59375;131;30
1254.8207707200002;-122;216;28
1255.9532919920002;-64;57;4
1256.8286842740001;-182;245;32
1256.9827037666562;139.34375;200;38
1257.0130461600002;-12;160;32
1257.2154084589065;21.09375;180;61
1257.218148558219;-100.21875;221;36
1257.698694727;42.59375;369;26
1258.5868962173126;-98.9375;257;3
1258.7122602661252;141.875;116;107
1258.8789087306563;-26.65625;94;58
1259.2829261263753;-196.09375;337;27
1259.7051569226562;-179.8125;326;30
1260.151301224;-144;129;87
1260.3903524543753;-125.25;266;26
1260.47366727;-230;313;3
1260.690559922375;-63.71875;342;32
1260.8276182320003;-206.875;332;31
1260.9394638346564;-135.25;325;35
1260.9584999083438;38.3125;158;74
1261.6350080712502;32.75;72;32
1262.05692038;-226;336;27
1262.3448761377504;-65.75;118;4
1262.4606648205627;-103.25;175;140
1262.628654687094;71.28125;288;3
1262.7387624346563;-38.65625;127;58
1262.8588600111877;-117.1875;237;25
1262.9970913266563;46.65625;110;140
1263.1436090253126;2.6875;89;36
1263.290398676;52;209;27
1264.1361409200001;-173.34375;167;25
1264.2380038060003;-174;115;4
1264.3585658320003;-64;142;5
1264.4659540666562;-18.65625;170;30
1265.1654539626563;-32;319;36
1265.5912086351877;-67.1875;76;24
1265.6735965680002;-157.34375;306;34
1266.0288426213128;-196.3125;342;20
1266.526580966;-201;335;28
1266.6395419405003;379.5;382;3
1267.3348722007813;-68.78125;66;4
1267.7413159885625;-190.5625;167;43
1267.8277461840003;28;143;40
1267.960337484;-229.625;284;24
1267.9927201360001;-45.34375;117;51
1268.3580751695938;-6.9375;214;76
1268.7920026670001;-23;118;47
1269.9154224535941;-153.59375;204;40
1270.05016894;44;95;39
1270.502861800875;-94.21875;155;54
1271.0145973653127;-186.65625;312;62
1271.0636080180002;90;138;37
1271.2955749520002;-80;133;8
1271.3545700793127;118.6875;199;290
1271.4066241122189;-23.21875;450;398
1272.23490068;80;160;32
1272.2803211760001;-208;292;4
1272.3029090831878;-173.1875;160;35
1273.3951687263752;-84.375;207;26
1273.5335398820002;-1498;123;47
1274.1813978933128;18.6875;126;2
1274.3770657336877;-149.6875;161;24
1275.1058936053128;-213.3125;102;5
1275.3035374080002;-84;155;22
1275.4402981876876;-183.6875;308;43
1275.443060381594;-145.59375;101;50
1275.5165871740003;-78;281;5
1276.2662992431876;-51.1875;69;38
1276.3565783840002;-236.59375;342;28
1276.418294894844;-60.84375;194;38
1276.7019190007816;-20.78125;109;76
1277.9194562520001;-112;132;7
1278.2232402114064;-47.40625;316;44
1278.7499981000003;-137;390;28
1278.9581987360002;120;40;48
1279.1027904946563;-190.65625;285;30
1279.413288992375;44.9375;175;147
1279.5997775306564;-44.28125;282;48
1279.882067348;-221.625;234;28
1279.9225514815937;-115.21875;316;30
1280.255754552;-228;190;26
1280.591983092;-2152;44;23
1280.882346287094;3.5625;215;46
1280.985723559094;-7.09375;289;50
1281.0569560170002;-121;147;5
1281.7348071701563;-30.15625;212;49
1282.2408770847812;-158.40625;249;83
1282.377050801594;-1992.28125;391;103
1282.6409808351877;356.8125;83;6
1283.1755378247815;-88.78125;302;56
1283.2881686720002;-80;81;4
1283.6031238436253;-59.625;243;64
1283.7717657520002;-108;73;50
1285.7077713727815;-20.78125;263;77
1286.7350930685625;-66.96875;259;48
1286.9979706106565;-110.65625;310;47
1287.6508212480003;-201.625;251;36
1288.4623824534376;93.21875;169;544
1288.57906419;-132.40625;556;22
1288.6037466186563;74.65625;97;143
1289.1672791840003;-112;148;52
1289.541806635625;372.375;33;35
1290.3792475000002;-154;226;56
1290.6857464445625;-163.25;8;5
1290.9694158594064;-29.03125;240;45
1291.7269753887813;-158.125;304;48
1292.3366369622813;-195.625;288;27
1292.6353955280001;-84;109;35
1292.6788876;56;5;3
1292.8209685095942;-50.9375;218;53
1293.056032676;-190.71875;32573;261
1293.257339598844;329.15625;32;25
1293.945203168;52;61;7
1294.572928151594;-33.59375;229;5
1295.067209649;5;297;52
