TRACING ASCII File
Created by MP-OS program
COMMENT
 
HEADER
Start at: 	16-12-21 10:43 AM
Timebase: 	1 sec.
Operator: 	BI                  90° Magnet
Operator units: 	A
Monitor1: 	Current Converter
Monitor1 units: 	A
 
 
 
 
 
 
 
 
DATA
O setting 	M1 reading 	Cur Conv Target 	Cur Conv Settings 	
54.232 	0.000e+000	 FC5 Qsnout	 13060	 
54.332 	0.000e+000	 FC5 Qsnout	 13060	 
54.432 	0.000e+000	 FC5 Qsnout	 13060	 
54.532 	0.000e+000	 FC5 Qsnout	 13060	 
54.633 	0.000e+000	 FC5 Qsnout	 13060	 
54.733 	0.000e+000	 FC5 Qsnout	 13060	 
54.833 	0.000e+000	 FC5 Qsnout	 13060	 
54.933 	0.000e+000	 FC5 Qsnout	 13060	 
55.033 	0.000e+000	 FC5 Qsnout	 13060	 
55.134 	0.000e+000	 FC5 Qsnout	 13060	 
55.234 	0.000e+000	 FC5 Qsnout	 13060	 
55.334 	0.000e+000	 FC5 Qsnout	 13060	 
55.434 	0.000e+000	 FC5 Qsnout	 13060	 
55.535 	0.000e+000	 FC5 Qsnout	 13060	 
55.635 	0.000e+000	 FC5 Qsnout	 13060	 
55.735 	0.000e+000	 FC5 Qsnout	 13060	 
55.835 	0.000e+000	 FC5 Qsnout	 13060	 
55.935 	0.000e+000	 FC5 Qsnout	 13060	 
56.036 	0.000e+000	 FC5 Qsnout	 13060	 
56.136 	0.000e+000	 FC5 Qsnout	 13060	 
56.236 	0.000e+000	 FC5 Qsnout	 13060	 
56.336 	0.000e+000	 FC5 Qsnout	 13060	 
56.437 	0.000e+000	 FC5 Qsnout	 13060	 
56.537 	0.000e+000	 FC5 Qsnout	 13060	 
56.637 	0.000e+000	 FC5 Qsnout	 13060	 
56.737 	0.000e+000	 FC5 Qsnout	 13060	 
56.837 	0.000e+000	 FC5 Qsnout	 13060	 
56.938 	0.000e+000	 FC5 Qsnout	 13060	 
57.038 	0.000e+000	 FC5 Qsnout	 13060	 
57.138 	0.000e+000	 FC5 Qsnout	 13060	 
57.238 	0.000e+000	 FC5 Qsnout	 13060	 
57.339 	0.000e+000	 FC5 Qsnout	 13060	 
57.439 	0.000e+000	 FC5 Qsnout	 13060	 
57.539 	0.000e+000	 FC5 Qsnout	 13060	 
57.639 	0.000e+000	 FC5 Qsnout	 13060	 
57.739 	0.000e+000	 FC5 Qsnout	 13060	 
57.840 	0.000e+000	 FC5 Qsnout	 13060	 
57.940 	0.000e+000	 FC5 Qsnout	 13060	 
58.040 	0.000e+000	 FC5 Qsnout	 13060	 
58.140 	0.000e+000	 FC5 Qsnout	 13060	 
58.241 	0.000e+000	 FC5 Qsnout	 13060	 
58.341 	0.000e+000	 FC5 Qsnout	 13060	 
58.441 	0.000e+000	 FC5 Qsnout	 13060	 
58.541 	0.000e+000	 FC5 Qsnout	 13060	 
58.641 	0.000e+000	 FC5 Qsnout	 13060	 
58.742 	0.000e+000	 FC5 Qsnout	 13060	 
58.842 	0.000e+000	 FC5 Qsnout	 13060	 
58.942 	0.000e+000	 FC5 Qsnout	 13060	 
59.042 	0.000e+000	 FC5 Qsnout	 13060	 
59.143 	0.000e+000	 FC5 Qsnout	 13060	 
59.243 	0.000e+000	 FC5 Qsnout	 13060	 
59.343 	0.000e+000	 FC5 Qsnout	 13060	 
59.443 	0.000e+000	 FC5 Qsnout	 13060	 
59.543 	0.000e+000	 FC5 Qsnout	 13060	 
59.644 	0.000e+000	 FC5 Qsnout	 13060	 
59.744 	0.000e+000	 FC5 Qsnout	 13060	 
59.844 	0.000e+000	 FC5 Qsnout	 13060	 
59.944 	0.000e+000	 FC5 Qsnout	 13060	 
60.045 	0.000e+000	 FC5 Qsnout	 13060	 
60.145 	0.000e+000	 FC5 Qsnout	 13060	 
60.245 	0.000e+000	 FC5 Qsnout	 13060	 
60.345 	0.000e+000	 FC5 Qsnout	 13060	 
60.445 	0.000e+000	 FC5 Qsnout	 13060	 
60.546 	0.000e+000	 FC5 Qsnout	 13060	 
60.646 	0.000e+000	 FC5 Qsnout	 13060	 
60.746 	0.000e+000	 FC5 Qsnout	 13060	 
60.846 	0.000e+000	 FC5 Qsnout	 13060	 
60.947 	0.000e+000	 FC5 Qsnout	 13060	 
61.047 	0.000e+000	 FC5 Qsnout	 13060	 
61.147 	-4.005e-007	 FC5 Qsnout	 45828	 
61.247 	-1.216e-006	 FC5 Qsnout	 45828	 
61.347 	-1.338e-006	 FC5 Qsnout	 45828	 
61.448 	-7.717e-007	 FC5 Qsnout	 45828	 
61.548 	6.349e-008	 FC5 Qsnout	 13060	 
61.648 	0.000e+000	 FC5 Qsnout	 13060	 
61.748 	0.000e+000	 FC5 Qsnout	 13060	 
61.849 	0.000e+000	 FC5 Qsnout	 13060	 
61.949 	0.000e+000	 FC5 Qsnout	 13060	 
62.049 	0.000e+000	 FC5 Qsnout	 13060	 
62.149 	0.000e+000	 FC5 Qsnout	 13060	 
62.249 	0.000e+000	 FC5 Qsnout	 13060	 
62.350 	0.000e+000	 FC5 Qsnout	 13060	 
62.450 	0.000e+000	 FC5 Qsnout	 13060	 
62.550 	0.000e+000	 FC5 Qsnout	 13060	 
62.650 	0.000e+000	 FC5 Qsnout	 13060	 
62.751 	0.000e+000	 FC5 Qsnout	 13060	 
62.851 	0.000e+000	 FC5 Qsnout	 13060	 
62.951 	0.000e+000	 FC5 Qsnout	 13060	 
63.051 	0.000e+000	 FC5 Qsnout	 13060	 
63.151 	0.000e+000	 FC5 Qsnout	 13060	 
63.252 	0.000e+000	 FC5 Qsnout	 13060	 
63.352 	0.000e+000	 FC5 Qsnout	 13060	 
63.452 	0.000e+000	 FC5 Qsnout	 13060	 
63.552 	0.000e+000	 FC5 Qsnout	 13060	 
63.653 	0.000e+000	 FC5 Qsnout	 13060	 
63.753 	0.000e+000	 FC5 Qsnout	 13060	 
63.853 	0.000e+000	 FC5 Qsnout	 13060	 
63.953 	0.000e+000	 FC5 Qsnout	 13060	 
64.053 	0.000e+000	 FC5 Qsnout	 13060	 
64.154 	0.000e+000	 FC5 Qsnout	 13060	 
64.254 	0.000e+000	 FC5 Qsnout	 13060	 
64.354 	0.000e+000	 FC5 Qsnout	 13060	 
64.454 	0.000e+000	 FC5 Qsnout	 13060	 
64.555 	0.000e+000	 FC5 Qsnout	 13060	 
64.655 	0.000e+000	 FC5 Qsnout	 13060	 
64.755 	-5.079e-007	 FC5 Qsnout	 45828	 
64.855 	-6.593e-007	 FC5 Qsnout	 45828	 
64.955 	-6.618e-007	 FC5 Qsnout	 45828	 
65.056 	-1.856e-007	 FC5 Qsnout	 45828	 
65.156 	3.419e-008	 FC5 Qsnout	 13060	 
65.256 	0.000e+000	 FC5 Qsnout	 13060	 
65.356 	0.000e+000	 FC5 Qsnout	 13060	 
65.457 	0.000e+000	 FC5 Qsnout	 13060	 
65.557 	0.000e+000	 FC5 Qsnout	 13060	 
65.657 	0.000e+000	 FC5 Qsnout	 13060	 
65.757 	0.000e+000	 FC5 Qsnout	 13060	 
65.857 	0.000e+000	 FC5 Qsnout	 13060	 
65.958 	0.000e+000	 FC5 Qsnout	 13060	 
66.058 	0.000e+000	 FC5 Qsnout	 13060	 
66.158 	0.000e+000	 FC5 Qsnout	 13060	 
66.258 	0.000e+000	 FC5 Qsnout	 13060	 
66.359 	0.000e+000	 FC5 Qsnout	 13060	 
